datetime,timeframe,breakout_price,resistance_level,resistance_strength,resistance_timeframe,resistance_hits,resistance_reversals,price_change_pct,candle_range,rsi,volume_ratio,volatility,momentum_5,max_gain,hit_10,hit_20,hit_30,hit_50,hit_100,time_to_10,time_to_20,time_to_30,time_to_50
2024-04-08 11:15:00,1-hour,22653.25,22623.85,Strong,15m,13,2,0.12773847646452366,33.95000000000073,76.21050572239012,0.0,73.5383172607308,149.20000000000073,3623.9000000000015,True,True,True,True,True,60.0,60.0,60.0,300.0
2024-04-08 12:15:00,1-hour,22695.25,22623.85,Strong,15m,13,2,0.1836348667874649,44.89999999999782,73.41495408832476,0.0,85.30563919943712,179.79999999999927,3581.9000000000015,True,True,True,True,True,240.0,240.0,240.0,240.0
2024-04-08 12:15:00,1-hour,22695.25,22651.95,Very Strong,15m,23,4,0.1836348667874649,44.89999999999782,73.41495408832476,0.0,85.30563919943712,179.79999999999927,3581.9000000000015,True,True,True,True,True,240.0,240.0,240.0,240.0
2024-04-08 13:15:00,1-hour,22660.9,22623.85,Strong,15m,13,2,-0.1517932087409848,62.79999999999927,64.75706214689254,0.0,89.27392072341358,137.5,3616.25,True,True,True,True,True,60.0,60.0,180.0,180.0
2024-04-08 13:15:00,1-hour,22660.9,22651.95,Very Strong,15m,23,4,-0.1517932087409848,62.79999999999927,64.75706214689254,0.0,89.27392072341358,137.5,3616.25,True,True,True,True,True,60.0,60.0,180.0,180.0
2024-04-08 14:15:00,1-hour,22671.15,22623.85,Strong,15m,13,2,0.04479060941706657,32.79999999999927,69.07144519432127,0.0,93.14611315033535,44.900000000001455,3606.0,True,True,True,True,True,120.0,120.0,120.0,120.0
2024-04-08 14:15:00,1-hour,22671.15,22651.95,Very Strong,15m,23,4,0.04479060941706657,32.79999999999927,69.07144519432127,0.0,93.14611315033535,44.900000000001455,3606.0,True,True,True,True,True,120.0,120.0,120.0,120.0
2024-04-08 15:15:00,1-hour,22661.0,22651.95,Very Strong,15m,23,4,-0.04455011005199812,16.5,64.7573293914752,0.0,89.3975032046546,37.150000000001455,3616.1500000000015,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-04-09 09:15:00,1-hour,22749.05,22651.95,Very Strong,15m,23,4,-0.04811072056239336,84.54999999999927,82.1106821106815,0.0,94.42381000053095,95.79999999999927,3528.100000000002,True,True,True,True,True,60.0,720.0,2520.0,2520.0
2024-04-09 09:15:00,1-hour,22749.05,22675.3,Very Strong,15m,40,6,-0.04811072056239336,84.54999999999927,82.1106821106815,0.0,94.42381000053095,95.79999999999927,3528.100000000002,True,True,True,True,True,60.0,720.0,2520.0,2520.0
2024-04-09 11:15:00,1-hour,22720.5,22675.3,Very Strong,15m,40,6,-0.040035900323800444,48.650000000001455,77.66820621645236,0.0,92.97101642456859,59.599999999998545,3556.6500000000015,True,True,True,True,True,540.0,540.0,600.0,600.0
2024-04-09 12:15:00,1-hour,22683.55,22651.95,Very Strong,15m,23,4,-0.1608707708152661,58.400000000001455,73.45926800472243,0.0,93.73426390890342,12.399999999997817,3593.600000000002,True,True,True,True,True,240.0,240.0,240.0,480.0
2024-04-09 12:15:00,1-hour,22683.55,22675.3,Very Strong,15m,40,6,-0.1608707708152661,58.400000000001455,73.45926800472243,0.0,93.73426390890342,12.399999999997817,3593.600000000002,True,True,True,True,True,240.0,240.0,240.0,480.0
2024-04-09 14:15:00,1-hour,22641.55,22623.85,Strong,15m,13,2,0.1005800484552673,58.75,63.05383022774312,0.0,89.9945633972995,-107.5,3635.600000000002,True,True,True,True,True,60.0,120.0,120.0,120.0
2024-04-09 15:15:00,1-hour,22642.05,22623.85,Strong,15m,13,2,0.0,13.549999999999272,62.47502891388897,0.0,84.0902186267957,-87.60000000000218,3635.100000000002,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-04-10 09:15:00,1-hour,22707.3,22651.95,Very Strong,15m,23,4,-0.05699761226219222,47.64999999999782,59.25333942230838,0.0,82.28424962970472,-13.200000000000728,3569.850000000002,True,True,True,True,True,60.0,240.0,240.0,300.0
2024-04-10 09:15:00,1-hour,22707.3,22675.3,Very Strong,15m,40,6,-0.05699761226219222,47.64999999999782,59.25333942230838,0.0,82.28424962970472,-13.200000000000728,3569.850000000002,True,True,True,True,True,60.0,240.0,240.0,300.0
2024-04-10 10:15:00,1-hour,22706.3,22675.3,Very Strong,15m,40,6,-0.0019817895559722442,29.700000000000728,59.44336273050062,0.0,77.7708666804543,22.75,3570.850000000002,True,True,True,True,True,120.0,180.0,180.0,240.0
2024-04-10 11:15:00,1-hour,22706.4,22651.95,Very Strong,15m,23,4,0.0008808166932411746,33.900000000001455,56.52547575199527,0.0,69.74681732235237,88.90000000000146,3570.75,True,True,True,True,True,60.0,120.0,120.0,180.0
2024-04-10 11:15:00,1-hour,22706.4,22675.3,Very Strong,15m,40,6,0.0008808166932411746,33.900000000001455,56.52547575199527,0.0,69.74681732235237,88.90000000000146,3570.75,True,True,True,True,True,60.0,120.0,120.0,180.0
2024-04-10 12:15:00,1-hour,22715.1,22675.3,Very Strong,15m,40,6,0.040518103224259285,29.75,52.65409814146259,0.0,61.69825655660054,73.54999999999927,3562.050000000003,True,True,True,True,True,60.0,60.0,120.0,120.0
2024-04-10 14:15:00,1-hour,22752.65,22750.0,Very Strong,15m,13,5,0.13797626016117998,57.400000000001455,61.10656854728804,0.0,42.00449193107513,45.35000000000218,3524.5,True,True,True,True,True,1800.0,1800.0,1800.0,1800.0
2024-04-12 09:15:00,1-hour,22641.7,22623.85,Strong,15m,13,2,-0.18625503935602042,99.65000000000146,35.86197813775871,0.0,39.67653846078225,-64.70000000000073,3635.4500000000007,True,True,True,True,True,60.0,60.0,120.0,120.0
2024-04-12 10:15:00,1-hour,22657.85,22623.85,Strong,15m,13,2,0.06867676870282291,39.099999999998545,40.462274176407725,0.0,39.462192019283265,-57.25,3619.300000000003,True,True,True,True,True,60.0,60.0,60.0,1620.0
2024-04-12 10:15:00,1-hour,22657.85,22651.95,Very Strong,15m,23,4,0.06867676870282291,39.099999999998545,40.462274176407725,0.0,39.462192019283265,-57.25,3619.300000000003,True,True,True,True,True,60.0,60.0,60.0,1620.0
2024-04-12 11:15:00,1-hour,22687.95,22623.85,Strong,15m,13,2,0.13350869682271368,42.10000000000218,45.904114760287015,0.0,39.451626862838886,-33.70000000000073,3589.2000000000007,True,True,True,True,True,1560.0,1560.0,1560.0,1560.0
2024-04-12 11:15:00,1-hour,22687.95,22651.95,Very Strong,15m,23,4,0.13350869682271368,42.10000000000218,45.904114760287015,0.0,39.451626862838886,-33.70000000000073,3589.2000000000007,True,True,True,True,True,1560.0,1560.0,1560.0,1560.0
2024-04-12 11:15:00,1-hour,22687.95,22675.3,Very Strong,15m,40,6,0.13350869682271368,42.10000000000218,45.904114760287015,0.0,39.451626862838886,-33.70000000000073,3589.2000000000007,True,True,True,True,True,1560.0,1560.0,1560.0,1560.0
2024-04-12 12:15:00,1-hour,22568.05,22511.85,Moderate,15m,3,3,-0.5289127977062815,144.64999999999782,37.97626483447852,0.0,47.69854240593604,-184.60000000000218,3709.100000000002,True,True,True,True,True,60.0,60.0,1500.0,1500.0
2024-04-12 13:15:00,1-hour,22544.7,22511.85,Moderate,15m,3,3,-0.10545672065046091,52.29999999999927,41.681901279707624,0.0,57.16787669034302,-188.14999999999782,3732.4500000000007,True,True,True,True,True,60.0,1440.0,1440.0,1440.0
2024-04-12 14:15:00,1-hour,22515.85,22489.05,Very Strong,15m,57,3,-0.12907546922926058,52.650000000001455,35.793399638336425,0.0,67.83972520633867,-125.85000000000218,3761.300000000003,True,True,True,True,True,1380.0,1380.0,1380.0,1380.0
2024-04-12 14:15:00,1-hour,22515.85,22511.85,Moderate,15m,3,3,-0.12907546922926058,52.650000000001455,35.793399638336425,0.0,67.83972520633867,-125.85000000000218,3761.300000000003,True,True,True,True,True,1380.0,1380.0,1380.0,1380.0
2024-04-12 15:15:00,1-hour,22519.4,22489.05,Very Strong,15m,57,3,0.015988772328774385,20.200000000000728,36.2330227859473,0.0,73.3434467277975,-138.4499999999971,3757.75,True,True,True,True,True,1320.0,1320.0,1320.0,1320.0
2024-04-12 15:15:00,1-hour,22519.4,22511.85,Moderate,15m,3,3,0.015988772328774385,20.200000000000728,36.2330227859473,0.0,73.3434467277975,-138.4499999999971,3757.75,True,True,True,True,True,1320.0,1320.0,1320.0,1320.0
2024-04-15 09:15:00,1-hour,22360.3,22326.0,Very Strong,15m,23,4,0.01610255538607462,112.84999999999854,17.828666790284302,0.0,97.55362708877492,-327.65000000000146,3916.850000000002,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-04-15 10:15:00,1-hour,22361.9,22326.0,Very Strong,15m,23,4,0.00559017738750886,81.70000000000073,18.10520466753195,0.0,113.970519504255,-206.14999999999782,3915.25,True,True,True,True,True,60.0,60.0,60.0,1200.0
2024-04-15 11:15:00,1-hour,22398.85,22326.0,Very Strong,15m,23,4,0.16725212363240227,43.54999999999927,23.337667967056873,0.0,123.54860209337511,-145.85000000000218,3878.300000000003,True,True,True,True,True,1140.0,1140.0,1140.0,1140.0
2024-04-15 12:15:00,1-hour,22338.3,22326.0,Very Strong,15m,23,4,-0.2709942408143253,82.45000000000073,20.028635062043136,0.0,137.62747210941066,-177.54999999999927,3938.850000000002,True,True,True,True,True,60.0,1080.0,1080.0,1080.0
2024-04-15 13:15:00,1-hour,22334.15,22326.0,Very Strong,15m,23,4,-0.021710909172293052,33.39999999999782,19.059405940594274,0.0,148.97412359291985,-185.25,3943.0,True,True,True,True,True,1020.0,1020.0,1020.0,1020.0
2024-04-16 13:15:00,1-hour,22143.05,22136.05,Moderate,15m,3,3,0.1907162151767476,74.59999999999854,16.797553112341703,0.0,196.0517182041465,-134.40000000000146,4134.100000000002,True,True,True,True,True,60.0,60.0,120.0,180.0
2024-04-16 14:15:00,1-hour,22168.9,22136.05,Moderate,15m,3,3,0.1185494961081894,61.04999999999927,21.176372850378172,0.0,186.07618125524203,-22.5,4108.25,True,True,True,True,True,60.0,120.0,120.0,120.0
2024-04-16 15:15:00,1-hour,22177.45,22136.05,Moderate,15m,3,3,0.04127515416157962,26.25,21.825821867017922,0.0,179.57846108172305,-23.599999999998545,4099.700000000001,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-04-18 09:15:00,1-hour,22178.15,22136.05,Moderate,15m,3,3,-0.2276331327672431,105.80000000000291,29.69115843460804,9.999997723346276,167.8582791186938,8.400000000001455,4099.0,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-04-18 10:15:00,1-hour,22283.0,22136.05,Moderate,15m,3,3,0.47842574931572285,140.20000000000073,42.84937466014112,0.0,144.63735438385874,182.34999999999854,3994.1500000000015,True,True,True,True,True,60.0,60.0,120.0,360.0
2024-04-18 10:15:00,1-hour,22283.0,22213.5,Very Strong,15m,9,3,0.47842574931572285,140.20000000000073,42.84937466014112,0.0,144.63735438385874,182.34999999999854,3994.1500000000015,True,True,True,True,True,60.0,60.0,120.0,360.0
2024-04-18 13:15:00,1-hour,22137.85,22136.05,Moderate,15m,3,3,-0.6872713488148864,222.85000000000218,34.001629991849796,0.0,106.0598584725259,-39.60000000000218,4139.300000000003,True,True,True,True,True,60.0,60.0,60.0,180.0
2024-09-30 09:15:00,1-hour,25982.55,25955.85,Very Strong,1h,11,7,-0.30083323900318854,165.20000000000073,42.738031199569626,0.0,117.62976135816501,-254.20000000000073,12.400000000001455,True,False,False,False,False,60.0,,,
2024-10-03 09:15:00,1-hour,25528.9,25481.65,Very Strong,1h,20,7,0.06800841187619797,135.85000000000218,16.826325411334892,0.0,189.44888638685066,-294.0499999999993,16.099999999998545,True,False,False,False,False,60.0,,,
2024-10-03 10:15:00,1-hour,25491.95,25481.65,Very Strong,1h,20,7,-0.14649805028329282,57.70000000000073,17.254049190162235,0.0,195.39042083279142,-301.8999999999978,0.2000000000007276,False,False,False,False,False,,,,
2024-10-04 11:15:00,1-hour,25468.85,25392.05,Very Strong,1h,12,7,0.5402258013579605,192.09999999999854,30.99506225847996,0.0,241.858448965692,192.29999999999927,15.900000000001455,True,False,False,False,False,60.0,,,
2024-10-04 11:15:00,1-hour,25468.85,25422.4,Very Strong,1h,14,5,0.5402258013579605,192.09999999999854,30.99506225847996,0.0,241.858448965692,192.29999999999927,15.900000000001455,True,False,False,False,False,60.0,,,
2024-10-04 13:15:00,1-hour,25045.4,24998.55,Very Strong,1d,92,7,-0.26799189254838895,99.70000000000073,21.685291452733182,0.0,270.65804920460454,-220.59999999999854,188.59999999999854,True,True,True,True,True,60.0,180.0,180.0,180.0
2024-10-04 14:15:00,1-hour,25020.95,24968.75,Very Strong,1h,70,8,-0.09762271714566638,97.5,21.408870667163512,0.0,280.6442915779537,-192.75,213.04999999999927,True,True,True,True,True,60.0,60.0,120.0,120.0
2024-10-04 14:15:00,1-hour,25020.95,24998.55,Very Strong,1d,92,7,-0.09762271714566638,97.5,21.408870667163512,0.0,280.6442915779537,-192.75,213.04999999999927,True,True,True,True,True,60.0,60.0,120.0,120.0
2024-10-04 15:15:00,1-hour,25049.1,24998.55,Very Strong,1d,92,7,0.11050518654993143,32.80000000000291,21.622123926699388,0.0,282.25377964794666,-283.5,184.90000000000146,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-07 09:15:00,1-hour,25058.8,24998.55,Very Strong,1d,92,7,-0.16314903534896055,123.40000000000146,28.057318894697303,0.0,283.3862681933424,-410.0499999999993,175.20000000000073,True,True,True,True,True,60.0,60.0,840.0,840.0
2024-10-07 10:15:00,1-hour,24889.7,24866.25,Very Strong,1d,34,4,-0.677389168557171,280.75,24.97610836414991,0.0,285.85473973822525,-224.70000000000073,344.2999999999993,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-07 11:15:00,1-hour,24925.85,24866.25,Very Strong,1d,34,4,0.1486609465684433,125.35000000000218,29.567508232711006,0.0,280.32719345204487,-119.55000000000291,308.15000000000146,True,True,True,True,True,60.0,60.0,60.0,420.0
2024-10-07 13:15:00,1-hour,24763.1,24661.05,Very Strong,1d,47,5,-0.13650872385516036,140.75,28.369212621645275,0.0,267.9729264982957,-286.0,470.90000000000146,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 10:15:00,1-hour,24937.9,24866.25,Very Strong,1d,34,4,0.4414317532815464,154.0,33.05717719780226,0.0,217.0087191293334,144.0500000000029,296.09999999999854,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 10:15:00,1-hour,24937.9,24900.7,Very Strong,1h,20,4,0.4414317532815464,154.0,33.05717719780226,0.0,217.0087191293334,144.0500000000029,296.09999999999854,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 11:15:00,1-hour,24930.3,24866.25,Very Strong,1d,34,4,-0.027268607817265332,92.65000000000146,24.011967379240446,0.0,207.55817542253286,167.20000000000073,303.7000000000007,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 11:15:00,1-hour,24930.3,24900.7,Very Strong,1h,20,4,-0.027268607817265332,92.65000000000146,24.011967379240446,0.0,207.55817542253286,167.20000000000073,303.7000000000007,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 12:15:00,1-hour,24975.15,24866.25,Very Strong,1d,34,4,0.1805043290954928,99.20000000000073,40.41703943293652,0.0,200.17701633539258,197.0,258.84999999999854,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 12:15:00,1-hour,24975.15,24900.7,Very Strong,1h,20,4,0.1805043290954928,99.20000000000073,40.41703943293652,0.0,200.17701633539258,197.0,258.84999999999854,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 12:15:00,1-hour,24975.15,24942.15,Very Strong,15m,35,3,0.1805043290954928,99.20000000000073,40.41703943293652,0.0,200.17701633539258,197.0,258.84999999999854,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 12:15:00,1-hour,24975.15,24968.75,Very Strong,1h,70,8,0.1805043290954928,99.20000000000073,40.41703943293652,0.0,200.17701633539258,197.0,258.84999999999854,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-08 13:15:00,1-hour,25036.25,24942.15,Very Strong,15m,35,3,0.2470514984254,102.14999999999782,49.36338968900011,0.0,192.46576448947457,217.25,197.75,True,True,True,True,True,180.0,180.0,180.0,180.0
2024-10-08 13:15:00,1-hour,25036.25,24968.75,Very Strong,1h,70,8,0.2470514984254,102.14999999999782,49.36338968900011,0.0,192.46576448947457,217.25,197.75,True,True,True,True,True,180.0,180.0,180.0,180.0
2024-10-08 13:15:00,1-hour,25036.25,24998.55,Very Strong,1d,92,7,0.2470514984254,102.14999999999782,49.36338968900011,0.0,192.46576448947457,217.25,197.75,True,True,True,True,True,180.0,180.0,180.0,180.0
2024-10-08 14:15:00,1-hour,25010.95,24900.7,Very Strong,1h,20,4,-0.10344751835793169,118.75,49.305072967338425,0.0,182.99078225056735,183.10000000000218,223.04999999999927,True,True,True,True,True,60.0,60.0,60.0,120.0
2024-10-08 14:15:00,1-hour,25010.95,24942.15,Very Strong,15m,35,3,-0.10344751835793169,118.75,49.305072967338425,0.0,182.99078225056735,183.10000000000218,223.04999999999927,True,True,True,True,True,60.0,60.0,60.0,120.0
2024-10-08 14:15:00,1-hour,25010.95,24968.75,Very Strong,1h,70,8,-0.10344751835793169,118.75,49.305072967338425,0.0,182.99078225056735,183.10000000000218,223.04999999999927,True,True,True,True,True,60.0,60.0,60.0,120.0
2024-10-08 14:15:00,1-hour,25010.95,24998.55,Very Strong,1d,92,7,-0.10344751835793169,118.75,49.305072967338425,0.0,182.99078225056735,183.10000000000218,223.04999999999927,True,True,True,True,True,60.0,60.0,60.0,120.0
2024-10-08 15:15:00,1-hour,25039.5,24998.55,Very Strong,1d,92,7,0.11515071549376575,32.75,49.33324072787897,0.0,176.2862812802547,101.59999999999854,194.5,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-09 09:15:00,1-hour,25171.0,24998.55,Very Strong,1d,92,7,0.4527577516556915,156.6999999999971,56.66508257098732,0.0,163.0024123787882,240.70000000000073,63.0,True,True,True,True,False,60.0,60.0,60.0,60.0
2024-10-09 14:15:00,1-hour,24971.15,24942.15,Very Strong,15m,35,3,-0.548808293457111,162.0,62.72919139955154,0.0,134.40931875290278,-199.84999999999854,237.79999999999927,True,True,True,True,True,60.0,60.0,60.0,120.0
2024-10-09 14:15:00,1-hour,24971.15,24968.75,Very Strong,1h,70,8,-0.548808293457111,162.0,62.72919139955154,0.0,134.40931875290278,-199.84999999999854,237.79999999999927,True,True,True,True,True,60.0,60.0,60.0,120.0
2024-10-09 15:15:00,1-hour,25019.55,24942.15,Very Strong,15m,35,3,0.19201813259863496,49.599999999998545,63.09671520929928,0.0,133.38537115199728,-196.04999999999927,189.40000000000146,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-09 15:15:00,1-hour,25019.55,24968.75,Very Strong,1h,70,8,0.19201813259863496,49.599999999998545,63.09671520929928,0.0,133.38537115199728,-196.04999999999927,189.40000000000146,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-09 15:15:00,1-hour,25019.55,24998.55,Very Strong,1d,92,7,0.19201813259863496,49.599999999998545,63.09671520929928,0.0,133.38537115199728,-196.04999999999927,189.40000000000146,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-10 09:15:00,1-hour,25116.95,24968.75,Very Strong,1h,70,8,0.1866761866203404,132.84999999999854,66.92226644813871,0.0,135.68076103482346,-0.7999999999992724,92.0,True,True,True,True,False,60.0,960.0,960.0,1260.0
2024-10-10 09:15:00,1-hour,25116.95,24998.55,Very Strong,1d,92,7,0.1866761866203404,132.84999999999854,66.92226644813871,0.0,135.68076103482346,-0.7999999999992724,92.0,True,True,True,True,False,60.0,960.0,960.0,1260.0
2024-10-10 10:15:00,1-hour,25025.05,24998.55,Very Strong,1d,92,7,-0.3619214085073487,111.59999999999854,55.21200885114514,0.0,135.28701602320555,-79.29999999999927,183.90000000000146,True,True,True,True,True,60.0,60.0,780.0,780.0
2024-10-10 11:15:00,1-hour,25032.5,24968.75,Very Strong,1h,70,8,0.03096934035305048,59.64999999999782,56.11317143198953,0.0,127.55120581860491,-77.04999999999927,176.45000000000073,True,True,True,True,True,60.0,120.0,720.0,720.0
2024-10-10 11:15:00,1-hour,25032.5,24998.55,Very Strong,1d,92,7,0.03096934035305048,59.64999999999782,56.11317143198953,0.0,127.55120581860491,-77.04999999999927,176.45000000000073,True,True,True,True,True,60.0,120.0,720.0,720.0
2024-10-10 12:15:00,1-hour,25035.4,24968.75,Very Strong,1h,70,8,0.010785892053197327,45.349999999998545,53.79431954153285,0.0,114.82194671702247,64.25,173.54999999999927,True,True,True,True,True,60.0,660.0,660.0,660.0
2024-10-10 12:15:00,1-hour,25035.4,24998.55,Very Strong,1d,92,7,0.010785892053197327,45.349999999998545,53.79431954153285,0.0,114.82194671702247,64.25,173.54999999999927,True,True,True,True,True,60.0,660.0,660.0,660.0
2024-10-10 13:15:00,1-hour,25021.3,24998.55,Very Strong,1d,92,7,-0.0553222169629588,47.25,48.99926367226717,0.0,100.55577200446675,1.75,187.65000000000146,True,True,True,True,True,60.0,600.0,600.0,600.0
2024-10-10 14:15:00,1-hour,24998.55,24968.75,Very Strong,1h,70,8,-0.08653008369238237,55.14999999999782,49.167114454594206,0.0,88.39604718772874,-118.40000000000146,210.40000000000146,True,True,True,True,True,60.0,60.0,540.0,540.0
2024-10-10 15:15:00,1-hour,25007.55,24942.15,Very Strong,15m,35,3,0.037402692993889736,40.099999999998545,47.79609574394698,0.0,74.25143468750508,-17.5,201.40000000000146,True,True,True,True,True,60.0,60.0,480.0,480.0
2024-10-10 15:15:00,1-hour,25007.55,24968.75,Very Strong,1h,70,8,0.037402692993889736,40.099999999998545,47.79609574394698,0.0,74.25143468750508,-17.5,201.40000000000146,True,True,True,True,True,60.0,60.0,480.0,480.0
2024-10-10 15:15:00,1-hour,25007.55,24998.55,Very Strong,1d,92,7,0.037402692993889736,40.099999999998545,47.79609574394698,0.0,74.25143468750508,-17.5,201.40000000000146,True,True,True,True,True,60.0,60.0,480.0,480.0
2024-10-11 09:15:00,1-hour,25022.25,24900.7,Very Strong,1h,20,4,0.14888903564331762,93.70000000000073,37.768275635227425,0.0,70.20404523691586,-10.25,186.70000000000073,True,True,True,True,True,420.0,420.0,420.0,420.0
2024-10-11 09:15:00,1-hour,25022.25,24942.15,Very Strong,15m,35,3,0.14888903564331762,93.70000000000073,37.768275635227425,0.0,70.20404523691586,-10.25,186.70000000000073,True,True,True,True,True,420.0,420.0,420.0,420.0
2024-10-11 09:15:00,1-hour,25022.25,24968.75,Very Strong,1h,70,8,0.14888903564331762,93.70000000000073,37.768275635227425,0.0,70.20404523691586,-10.25,186.70000000000073,True,True,True,True,True,420.0,420.0,420.0,420.0
2024-10-11 09:15:00,1-hour,25022.25,24998.55,Very Strong,1d,92,7,0.14888903564331762,93.70000000000073,37.768275635227425,0.0,70.20404523691586,-10.25,186.70000000000073,True,True,True,True,True,420.0,420.0,420.0,420.0
2024-10-11 10:15:00,1-hour,24952.5,24900.7,Very Strong,1h,20,4,-0.27895117555140525,92.75,29.224573594441196,0.0,68.39683987194968,-82.90000000000146,256.4500000000007,True,True,True,True,True,120.0,180.0,360.0,360.0
2024-10-11 10:15:00,1-hour,24952.5,24942.15,Very Strong,15m,35,3,-0.27895117555140525,92.75,29.224573594441196,0.0,68.39683987194968,-82.90000000000146,256.4500000000007,True,True,True,True,True,120.0,180.0,360.0,360.0
2024-10-11 11:15:00,1-hour,24945.55,24900.7,Very Strong,1h,20,4,-0.030457076561484952,40.45000000000073,34.12317905218525,0.0,70.37386416206373,-75.75,263.40000000000146,True,True,True,True,True,60.0,60.0,120.0,300.0
2024-10-11 11:15:00,1-hour,24945.55,24942.15,Very Strong,15m,35,3,-0.030457076561484952,40.45000000000073,34.12317905218525,0.0,70.37386416206373,-75.75,263.40000000000146,True,True,True,True,True,60.0,60.0,120.0,300.0
2024-10-11 12:15:00,1-hour,24961.3,24900.7,Very Strong,1h,20,4,0.06353864131534426,32.19999999999709,36.86771321031875,0.0,72.96159606615882,-37.25,247.65000000000146,True,True,True,True,True,60.0,240.0,240.0,240.0
2024-10-11 12:15:00,1-hour,24961.3,24942.15,Very Strong,15m,35,3,0.06353864131534426,32.19999999999709,36.86771321031875,0.0,72.96159606615882,-37.25,247.65000000000146,True,True,True,True,True,60.0,240.0,240.0,240.0
2024-10-11 13:15:00,1-hour,24953.35,24942.15,Very Strong,15m,35,3,-0.03224979368145581,30.600000000002183,35.73255389112174,0.0,75.42648407900948,-54.20000000000073,255.60000000000218,True,True,True,True,True,60.0,60.0,180.0,180.0
2024-10-11 14:15:00,1-hour,24962.75,24942.15,Very Strong,15m,35,3,0.03967482672320579,33.10000000000218,48.996175908221645,0.0,77.43438389844177,-59.5,246.20000000000073,True,True,True,True,True,60.0,120.0,120.0,120.0
2024-10-11 15:15:00,1-hour,24975.05,24942.15,Very Strong,15m,35,3,0.05348193432337759,21.049999999999272,44.17996337954501,0.0,71.80564961275243,22.549999999999272,233.90000000000146,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-11 15:15:00,1-hour,24975.05,24968.75,Very Strong,1h,70,8,0.05348193432337759,21.049999999999272,44.17996337954501,0.0,71.80564961275243,22.549999999999272,233.90000000000146,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-14 09:15:00,1-hour,25100.15,24998.55,Very Strong,1d,92,7,0.2896796143465327,113.95000000000073,47.951219512195266,0.0,59.45890327067135,154.60000000000218,108.79999999999927,True,True,True,True,True,60.0,120.0,120.0,120.0
2024-10-14 09:15:00,1-hour,25100.15,25028.3,Very Strong,1h,93,4,0.2896796143465327,113.95000000000073,47.951219512195266,0.0,59.45890327067135,154.60000000000218,108.79999999999927,True,True,True,True,True,60.0,120.0,120.0,120.0
2024-10-14 09:15:00,1-hour,25100.15,25053.8,Very Strong,1h,130,7,0.2896796143465327,113.95000000000073,47.951219512195266,0.0,59.45890327067135,154.60000000000218,108.79999999999927,True,True,True,True,True,60.0,120.0,120.0,120.0
2024-10-14 09:15:00,1-hour,25100.15,25079.1,Very Strong,15m,98,5,0.2896796143465327,113.95000000000073,47.951219512195266,0.0,59.45890327067135,154.60000000000218,108.79999999999927,True,True,True,True,True,60.0,120.0,120.0,120.0
2024-10-14 10:15:00,1-hour,25101.5,25053.8,Very Strong,1h,130,7,0.00438240028046782,44.55000000000291,61.96587885428061,0.0,58.17339802144545,140.20000000000073,107.45000000000073,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-14 10:15:00,1-hour,25101.5,25079.1,Very Strong,15m,98,5,0.00438240028046782,44.55000000000291,61.96587885428061,0.0,58.17339802144545,140.20000000000073,107.45000000000073,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-10-14 11:15:00,1-hour,25154.6,25079.1,Very Strong,15m,98,5,0.2081478427318558,59.25,66.72144617912853,0.0,62.86695114742105,201.25,54.35000000000218,True,True,True,True,False,300.0,300.0,300.0,300.0
2024-10-14 11:15:00,1-hour,25154.6,25134.0,Very Strong,1h,108,6,0.2081478427318558,59.25,66.72144617912853,0.0,62.86695114742105,201.25,54.35000000000218,True,True,True,True,False,300.0,300.0,300.0,300.0
2024-10-14 12:15:00,1-hour,25105.45,25079.1,Very Strong,15m,98,5,-0.19638359998170463,55.349999999998545,58.514646894372056,0.0,62.5770104014466,142.70000000000073,103.5,True,True,True,True,True,60.0,60.0,60.0,240.0
2024-10-14 13:15:00,1-hour,25133.5,25079.1,Very Strong,15m,98,5,0.11113058441145185,43.79999999999927,63.190688925464485,0.0,65.92098061111348,158.45000000000073,75.45000000000073,True,True,True,True,False,60.0,180.0,180.0,180.0
