datetime,timeframe,candle_close,candle_low,support_level,support_strength,support_timeframe,support_hits,support_reversals,breakdown_distance,breakdown_pct,close_below_pct,lower_wick,price_change_pct,candle_range,body_size,rsi,volume_ratio,volatility,momentum_5,max_drop,next_candle_lower,next_3_lower,next_5_lower,drop_10,drop_20,drop_30,drop_50,drop_100,time_to_10,time_to_20,time_to_30,time_to_50
2023-04-18 00:00:00,1-day,17661.55,17610.75,17700.45,Very Strong,15m,14,4,38.900000000001455,0.21976842396663052,0.21976842396663052,-50.79999999999927,-0.591278016052589,155.84999999999854,105.04999999999927,,0.944818687639176,,48.5,107.59999999999854,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2023-04-17 00:00:00,1-day,17704.1,17574.35,17729.65,Very Strong,1h,31,3,25.55000000000291,0.14410887975793604,0.14410887975793604,-129.75,-0.8895482281811646,288.65000000000146,158.90000000000146,,,,102.09999999999854,150.14999999999782,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2023-04-17 00:00:00,1-day,17704.1,17574.35,17754.3,Very Strong,15m,16,6,50.20000000000073,0.28274840461184464,0.28274840461184464,-129.75,-0.8895482281811646,288.65000000000146,158.90000000000146,,,,102.09999999999854,150.14999999999782,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2023-04-17 00:00:00,1-day,17704.1,17574.35,17778.5,Weak,15m,1,0,74.40000000000146,0.4184829991281686,0.4184829991281686,-129.75,-0.8895482281811646,288.65000000000146,158.90000000000146,,,,102.09999999999854,150.14999999999782,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2023-10-09 00:00:00,1-day,19497.5,19480.9,19545.3,Very Strong,15m,51,5,47.79999999999927,0.24456007326569187,0.24456007326569187,-16.599999999998545,-0.21469386292859177,107.69999999999709,41.95000000000073,86.03192914553416,0.0,,1873.5999999999985,-15.849999999998545,False,False,False,False,False,False,False,False,,,,
2023-10-09 00:00:00,1-day,19497.5,19480.9,19589.7,Very Strong,1h,30,6,92.20000000000073,0.4706554975318699,0.4706554975318699,-16.599999999998545,-0.21469386292859177,107.69999999999709,41.95000000000073,86.03192914553416,0.0,,1873.5999999999985,-15.849999999998545,False,False,False,False,False,False,False,False,,,,
2023-10-20 00:00:00,1-day,19541.75,19520.0,19610.35,Very Strong,15m,13,5,68.59999999999854,0.3498152761169411,0.3498152761169411,-21.75,-0.0020468576896680007,73.65000000000146,0.4000000000014552,82.60596065893142,0.0,965.869946009948,-192.0,-2235.9000000000015,False,False,False,False,False,False,False,False,,,,
2023-10-20 00:00:00,1-day,19541.75,19520.0,19635.15,Weak,15m,0,0,93.40000000000146,0.4756775476632541,0.4756775476632541,-21.75,-0.0020468576896680007,73.65000000000146,0.4000000000014552,82.60596065893142,0.0,965.869946009948,-192.0,-2235.9000000000015,False,False,False,False,False,False,False,False,,,,
2023-10-19 00:00:00,1-day,19611.9,19513.35,19661.5,Very Strong,15m,34,5,49.599999999998545,0.25226966406428064,0.25226966406428064,-31.850000000002183,0.3412602582731347,168.40000000000146,66.70000000000073,84.69752123414165,0.0,994.4147033358486,-171.0,91.90000000000146,True,False,False,True,True,True,True,False,1440.0,1440.0,1440.0,1440.0
2023-10-19 00:00:00,1-day,19611.9,19513.35,19681.25,Very Strong,15m,15,5,69.34999999999854,0.3523658304223489,0.3523658304223489,-31.850000000002183,0.3412602582731347,168.40000000000146,66.70000000000073,84.69752123414165,0.0,994.4147033358486,-171.0,91.90000000000146,True,False,False,True,True,True,True,False,1440.0,1440.0,1440.0,1440.0
2023-10-18 00:00:00,1-day,19668.45,19660.6,19713.05,Very Strong,15m,14,5,44.599999999998545,0.2262460654236587,0.2262460654236587,-7.850000000002183,-0.7668847074612333,179.60000000000218,152.0,84.85048449271748,0.0,1017.0325546560742,-140.04999999999927,155.10000000000218,True,False,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2023-10-18 00:00:00,1-day,19668.45,19660.6,19743.6,Very Strong,15m,16,5,75.14999999999782,0.38062967240015916,0.38062967240015916,-7.850000000002183,-0.7668847074612333,179.60000000000218,152.0,84.85048449271748,0.0,1017.0325546560742,-140.04999999999927,155.10000000000218,True,False,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2023-10-13 00:00:00,1-day,19733.75,19648.7,19773.65,Very Strong,1h,62,5,39.900000000001455,0.201783686876229,0.201783686876229,-5.849999999998545,0.4029601288251358,156.20000000000073,79.20000000000073,84.0166190230579,0.0,1011.2103368709874,83.84999999999854,220.40000000000146,True,True,True,True,True,True,True,True,4320.0,4320.0,4320.0,7200.0
2023-10-13 00:00:00,1-day,19733.75,19648.7,19793.7,Very Strong,1h,74,6,59.95000000000073,0.3028741468244983,0.3028741468244983,-5.849999999998545,0.4029601288251358,156.20000000000073,79.20000000000073,84.0166190230579,0.0,1011.2103368709874,83.84999999999854,220.40000000000146,True,True,True,True,True,True,True,True,4320.0,4320.0,4320.0,7200.0
2023-10-18 00:00:00,1-day,19668.45,19660.6,19814.5,Moderate,15m,6,1,146.04999999999927,0.7370864770748657,0.7370864770748657,-7.850000000002183,-0.7668847074612333,179.60000000000218,152.0,84.85048449271748,0.0,1017.0325546560742,-140.04999999999927,155.10000000000218,True,False,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2024-04-18 00:00:00,1-day,22045.75,21962.0,22079.7,Very Strong,1d,9,5,33.95000000000073,0.1537611471170384,0.1537611471170384,-83.75,-0.7500332022500931,364.25,166.59999999999854,79.90832790589187,9.999997723346276,1356.3482690472076,-596.2999999999993,287.34999999999854,False,False,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2024-04-18 00:00:00,1-day,22045.75,21962.0,22149.95,Strong,15m,4,3,104.20000000000073,0.47042995582383135,0.47042995582383135,-83.75,-0.7500332022500931,364.25,166.59999999999854,79.90832790589187,9.999997723346276,1356.3482690472076,-596.2999999999993,287.34999999999854,False,False,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2024-04-19 00:00:00,1-day,22149.7,21777.65,22174.55,Weak,15m,0,0,24.849999999998545,0.1120654083171859,0.1120654083171859,-83.84999999999854,1.3182992932781408,401.6499999999978,288.2000000000007,81.78372515322673,5.506225208160855,1302.0486706078107,-583.1499999999978,391.2999999999993,False,False,False,True,True,True,True,True,38880.0,38880.0,38880.0,38880.0
2024-05-14 00:00:00,1-day,22223.8,22195.4,22257.5,Very Strong,1h,18,7,33.70000000000073,0.15140963720094677,0.15140963720094677,-28.399999999997817,-0.031263002822670076,74.54999999999927,6.950000000000728,39.55236929530369,0.0,187.41313559812068,-188.40000000000146,465.3999999999978,True,False,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
2024-04-19 00:00:00,1-day,22149.7,21777.65,22283.75,Moderate,15m,2,2,134.04999999999927,0.6015594323217559,0.6015594323217559,-83.84999999999854,1.3182992932781408,401.6499999999978,288.2000000000007,81.78372515322673,5.506225208160855,1302.0486706078107,-583.1499999999978,391.2999999999993,False,False,False,True,True,True,True,True,38880.0,38880.0,38880.0,38880.0
2024-04-15 00:00:00,1-day,22277.45,22260.1,22307.45,Very Strong,1d,28,5,30.0,0.13448421939755553,0.13448421939755553,-17.350000000002183,-0.2757503116739456,166.45000000000073,61.599999999998545,80.40731031751105,0.0,1434.2854616956727,-245.95000000000073,519.0499999999993,True,True,False,True,True,True,True,True,1440.0,1440.0,1440.0,1440.0
